order_id,customer_id,product_id,order_date,category,segment,sales_amount,discount_rate,profit_amount
ORD002509,CUST00363,PROD0063,2025-01-13,Technology,Consumer,906.97,0.263,357.54
ORD002510,CUST00198,PROD0115,2024-10-04,Furniture,Corporate,50.15,0.196,16.34
ORD002511,CUST00294,PROD0028,2024-07-28,Furniture,Corporate,796.45,0.135,312.29
ORD002512,CUST00298,PROD0057,2025-04-18,Furniture,Home Office,780.98,0.112,298.63
ORD002513,CUST00014,PROD0115,2024-09-05,Furniture,Consumer,878.51,0.187,227.34
ORD002514,CUST00119,PROD0102,2024-12-30,Office Supplies,Home Office,204.13,0.136,21.6
ORD002515,CUST00038,PROD0013,2025-03-09,Technology,Consumer,770.4,0.225,203.8
ORD002516,CUST00097,PROD0121,2023-08-09,Office Supplies,Consumer,119.85,0.277,32.97
ORD002517,CUST00081,PROD0063,2025-06-12,Technology,Consumer,495.6,0.209,188.1
ORD002518,CUST00104,PROD0114,2024-11-06,Office Supplies,Consumer,804.74,0.249,268.4
ORD002519,CUST00046,PROD0101,2023-12-01,Furniture,Consumer,536.59,0.19,137.33
ORD002520,CUST00250,PROD0075,2025-03-02,Furniture,Corporate,711.54,0.029,164.84
ORD002521,CUST00064,PROD0028,2024-07-06,Furniture,Home Office,788.82,0.208,294.46
ORD002522,CUST00220,PROD0038,2024-07-03,Office Supplies,Consumer,246.56,0.25,70.6
ORD002523,CUST00215,PROD0033,2025-05-11,Technology,Consumer,799.04,0.287,119.34
ORD002524,CUST00040,PROD0113,2024-09-21,Office Supplies,Consumer,749.45,0.086,243.72
ORD002525,CUST00259,PROD0125,2023-11-19,Technology,Corporate,498.37,0.046,173.88
ORD002526,CUST00369,PROD0099,2025-05-20,Office Supplies,Consumer,443.29,0.151,125.8
ORD002527,CUST00058,PROD0115,2025-06-04,Office Supplies,Consumer,479.75,0.263,49.81
ORD002528,CUST00244,PROD0106,2024-03-03,Office Supplies,Consumer,253.81,0.184,40.48
ORD002529,CUST00298,PROD0131,2024-07-06,Technology,Consumer,235.51,0.271,75.82
ORD002530,CUST00120,PROD0005,2024-06-04,Furniture,Consumer,993.43,0.16,311.81
ORD002531,CUST00069,PROD0007,2024-02-29,Office Supplies,Home Office,282.12,0.133,51.99
ORD002532,CUST00081,PROD0102,2025-05-30,Furniture,Home Office,31.06,0.116,3.56
ORD002533,CUST00257,PROD0077,2024-12-18,Technology,Consumer,370.28,0.183,116.22
ORD002534,CUST00223,PROD0053,2023-08-10,Furniture,Corporate,331.32,0.043,47.09
ORD002535,CUST00039,PROD0067,2025-04-10,Office Supplies,Corporate,202.25,0.246,57.28
ORD002536,CUST00366,PROD0081,2023-08-23,Technology,Corporate,869.41,0.23,109.14
ORD002537,CUST00150,PROD0144,2025-05-18,Furniture,Corporate,223.66,0.155,64.84
ORD002538,CUST00350,PROD0062,2025-03-16,Furniture,Consumer,425.46,0.074,89.23
ORD002539,CUST00168,PROD0055,2025-06-10,Furniture,Corporate,567.92,0.062,215.9
ORD002540,CUST00391,PROD0079,2024-01-16,Furniture,Corporate,517.16,0.2,134.53
ORD002541,CUST00018,PROD0109,2023-10-20,Technology,Corporate,596.22,0.268,101.75
ORD002542,CUST00368,PROD0028,2024-09-07,Technology,Consumer,196.58,0.165,53.26
ORD002543,CUST00379,PROD0020,2023-08-16,Furniture,Corporate,142.88,0.231,41.04
ORD002544,CUST00004,PROD0009,2024-01-09,Office Supplies,Home Office,461.98,0.275,135.31
ORD002545,CUST00176,PROD0145,2023-08-07,Furniture,Consumer,670.82,0.043,73.82
ORD002546,CUST00273,PROD0078,2024-07-16,Office Supplies,Home Office,803.22,0.078,312.5
ORD002547,CUST00395,PROD0064,2024-08-19,Furniture,Corporate,819.12,0.04,268.49
ORD002548,CUST00201,PROD0101,2024-01-29,Furniture,Corporate,286.7,0.087,80.58
ORD002549,CUST00324,PROD0056,2024-10-21,Office Supplies,Consumer,824.0,0.086,319.12
ORD002550,CUST00075,PROD0035,2024-08-08,Furniture,Corporate,283.76,0.189,93.91
ORD002551,CUST00062,PROD0039,2024-03-22,Furniture,Consumer,808.29,0.193,203.04
ORD002552,CUST00100,PROD0104,2025-02-10,Office Supplies,Consumer,886.14,0.249,268.54
ORD002553,CUST00231,PROD0008,2025-06-07,Furniture,Consumer,20.72,0.187,6.91
ORD002554,CUST00300,PROD0026,2024-08-22,Technology,Corporate,887.26,0.242,301.25
ORD002555,CUST00294,PROD0034,2025-01-14,Technology,Corporate,694.18,0.012,175.26
ORD002556,CUST00043,PROD0144,2023-10-12,Technology,Corporate,974.93,0.263,194.4
ORD002557,CUST00167,PROD0105,2025-05-21,Furniture,Home Office,943.13,0.122,271.84
ORD002558,CUST00195,PROD0127,2024-12-20,Office Supplies,Corporate,669.8,0.244,193.79
ORD002559,CUST00357,PROD0086,2023-10-16,Technology,Corporate,974.68,0.042,381.43
ORD002560,CUST00015,PROD0120,2023-08-29,Office Supplies,Corporate,202.29,0.03,44.6
ORD002561,CUST00312,PROD0014,2024-11-18,Furniture,Corporate,35.15,0.285,7.35
ORD002562,CUST00329,PROD0037,2024-12-25,Furniture,Corporate,925.53,0.228,174.01
ORD002563,CUST00288,PROD0111,2024-11-12,Technology,Corporate,492.05,0.141,173.5
ORD002564,CUST00105,PROD0120,2024-05-15,Office Supplies,Home Office,640.41,0.198,239.27
ORD002565,CUST00165,PROD0009,2023-10-16,Technology,Home Office,867.52,0.136,338.34
ORD002566,CUST00159,PROD0129,2025-04-08,Furniture,Consumer,229.04,0.229,30.94
ORD002567,CUST00322,PROD0125,2023-09-25,Furniture,Consumer,372.18,0.097,53.61
ORD002568,CUST00165,PROD0057,2024-06-08,Technology,Corporate,712.7,0.011,127.1
ORD002569,CUST00016,PROD0119,2025-06-26,Furniture,Corporate,759.27,0.111,112.29
ORD002570,CUST00350,PROD0037,2024-08-22,Technology,Home Office,241.22,0.114,71.45
ORD002571,CUST00319,PROD0117,2023-07-30,Office Supplies,Corporate,120.43,0.202,47.59
ORD002572,CUST00276,PROD0040,2024-05-22,Technology,Home Office,116.78,0.18,31.8
ORD002573,CUST00110,PROD0129,2024-04-21,Technology,Consumer,567.21,0.014,109.3
ORD002574,CUST00312,PROD0126,2024-08-30,Furniture,Corporate,384.05,0.046,89.65
ORD002575,CUST00104,PROD0112,2024-03-26,Furniture,Home Office,601.34,0.014,151.21
ORD002576,CUST00344,PROD0093,2025-05-25,Office Supplies,Home Office,59.29,0.043,12.35
ORD002577,CUST00351,PROD0064,2024-07-28,Technology,Home Office,120.51,0.118,15.8
ORD002578,CUST00316,PROD0007,2024-10-05,Technology,Home Office,731.54,0.138,107.58
ORD002579,CUST00098,PROD0019,2024-10-04,Office Supplies,Corporate,583.96,0.184,211.5
ORD002580,CUST00003,PROD0063,2024-12-06,Office Supplies,Consumer,784.05,0.112,216.89
ORD002581,CUST00307,PROD0061,2024-08-11,Furniture,Corporate,534.34,0.265,162.16
ORD002582,CUST00088,PROD0073,2025-04-09,Furniture,Home Office,868.04,0.068,158.23
ORD002583,CUST00003,PROD0045,2024-03-06,Furniture,Corporate,342.35,0.204,76.52
ORD002584,CUST00366,PROD0017,2023-08-03,Furniture,Home Office,969.12,0.053,351.25
ORD002585,CUST00306,PROD0011,2024-02-26,Office Supplies,Home Office,600.99,0.001,150.87
ORD002586,CUST00111,PROD0006,2024-05-22,Office Supplies,Home Office,251.52,0.096,55.56
ORD002587,CUST00102,PROD0062,2024-06-11,Technology,Corporate,139.96,0.021,43.24
ORD002588,CUST00039,PROD0004,2025-05-07,Office Supplies,Consumer,335.02,0.032,82.18
ORD002589,CUST00121,PROD0126,2025-03-12,Furniture,Corporate,663.34,0.055,206.03
ORD002590,CUST00107,PROD0012,2023-11-19,Office Supplies,Corporate,433.84,0.179,158.04
ORD002591,CUST00015,PROD0135,2023-11-07,Furniture,Corporate,981.59,0.071,152.58
ORD002592,CUST00113,PROD0086,2023-09-25,Technology,Corporate,898.13,0.221,347.65
ORD002593,CUST00272,PROD0102,2023-07-08,Technology,Home Office,772.49,0.112,273.57
ORD002594,CUST00055,PROD0103,2025-01-19,Office Supplies,Consumer,709.71,0.296,246.69
ORD002595,CUST00100,PROD0040,2024-06-13,Office Supplies,Corporate,381.39,0.095,105.78
ORD002596,CUST00329,PROD0038,2024-10-13,Furniture,Consumer,764.55,0.056,166.04
ORD002597,CUST00234,PROD0106,2024-03-22,Technology,Home Office,290.12,0.2,63.17
ORD002598,CUST00289,PROD0070,2024-09-13,Furniture,Home Office,560.39,0.206,166.7
ORD002599,CUST00167,PROD0106,2024-05-09,Office Supplies,Home Office,256.59,0.256,86.15
ORD002600,CUST00296,PROD0009,2024-01-06,Furniture,Consumer,788.78,0.044,121.53
ORD002601,CUST00156,PROD0022,2023-08-14,Office Supplies,Consumer,100.81,0.275,13.68
ORD002602,CUST00228,PROD0053,2023-09-09,Technology,Corporate,915.78,0.153,250.28
ORD002603,CUST00172,PROD0116,2024-09-07,Technology,Corporate,647.95,0.117,66.8
ORD002604,CUST00006,PROD0090,2023-08-02,Office Supplies,Consumer,302.59,0.208,41.45
ORD002605,CUST00285,PROD0008,2025-03-04,Furniture,Consumer,579.15,0.008,101.68
ORD002606,CUST00153,PROD0118,2024-12-19,Office Supplies,Consumer,963.45,0.013,373.25
ORD002607,CUST00061,PROD0146,2024-05-24,Technology,Home Office,707.09,0.033,220.58
ORD002608,CUST00263,PROD0141,2025-04-29,Office Supplies,Consumer,709.85,0.144,207.94
ORD002609,CUST00106,PROD0106,2024-04-25,Technology,Home Office,545.74,0.198,139.27
ORD002610,CUST00196,PROD0045,2024-06-01,Technology,Consumer,553.66,0.027,178.24
ORD002611,CUST00078,PROD0059,2024-07-04,Office Supplies,Corporate,332.99,0.005,54.32
ORD002612,CUST00203,PROD0076,2024-08-28,Office Supplies,Consumer,295.64,0.146,43.18
ORD002613,CUST00371,PROD0080,2023-12-15,Technology,Corporate,658.35,0.088,100.55
ORD002614,CUST00389,PROD0100,2025-04-05,Technology,Corporate,831.72,0.079,150.73
ORD002615,CUST00054,PROD0086,2025-05-23,Furniture,Corporate,739.76,0.017,188.95
ORD002616,CUST00312,PROD0116,2024-08-04,Office Supplies,Consumer,485.33,0.102,149.99
ORD002617,CUST00197,PROD0131,2024-07-03,Furniture,Home Office,611.16,0.013,218.2
ORD002618,CUST00134,PROD0019,2024-02-12,Office Supplies,Consumer,481.02,0.132,103.23
ORD002619,CUST00254,PROD0068,2023-10-09,Furniture,Consumer,710.11,0.187,202.98
ORD002620,CUST00039,PROD0124,2024-06-05,Technology,Consumer,536.1,0.162,212.74
ORD002621,CUST00228,PROD0011,2024-03-22,Furniture,Home Office,359.06,0.283,91.52
ORD002622,CUST00009,PROD0052,2024-05-27,Office Supplies,Consumer,697.85,0.229,146.42
ORD002623,CUST00143,PROD0118,2024-07-09,Furniture,Home Office,980.78,0.148,232.72
ORD002624,CUST00375,PROD0147,2024-07-03,Technology,Corporate,998.95,0.295,141.18
ORD002625,CUST00082,PROD0051,2024-01-03,Office Supplies,Consumer,695.59,0.299,266.78
ORD002626,CUST00290,PROD0059,2023-11-20,Technology,Consumer,637.93,0.001,136.23
ORD002627,CUST00134,PROD0016,2024-11-15,Technology,Consumer,501.75,0.249,123.57
ORD002628,CUST00024,PROD0087,2024-07-20,Furniture,Corporate,253.89,0.065,89.6
ORD002629,CUST00060,PROD0065,2024-04-15,Technology,Home Office,931.22,0.231,135.97
ORD002630,CUST00248,PROD0001,2024-04-12,Technology,Corporate,399.78,0.11,43.51
ORD002631,CUST00055,PROD0101,2025-01-26,Office Supplies,Corporate,748.92,0.112,200.8
ORD002632,CUST00061,PROD0096,2024-12-31,Furniture,Home Office,468.19,0.028,135.16
ORD002633,CUST00310,PROD0090,2024-03-06,Office Supplies,Home Office,477.79,0.291,142.78
ORD002634,CUST00346,PROD0005,2024-07-25,Furniture,Consumer,41.06,0.282,4.99
ORD002635,CUST00286,PROD0071,2024-07-22,Office Supplies,Home Office,776.13,0.118,266.41
ORD002636,CUST00224,PROD0131,2024-08-25,Furniture,Corporate,940.96,0.091,337.96
ORD002637,CUST00331,PROD0003,2023-10-10,Office Supplies,Consumer,270.47,0.293,73.93
ORD002638,CUST00306,PROD0034,2023-11-22,Office Supplies,Home Office,415.17,0.065,138.2
ORD002639,CUST00373,PROD0025,2023-10-15,Furniture,Home Office,738.83,0.141,148.35
ORD002640,CUST00026,PROD0011,2023-11-29,Furniture,Home Office,568.69,0.249,106.19
ORD002641,CUST00088,PROD0106,2023-09-09,Technology,Consumer,167.99,0.171,41.61
ORD002642,CUST00059,PROD0098,2023-07-12,Office Supplies,Corporate,670.23,0.231,90.49
ORD002643,CUST00007,PROD0143,2025-03-09,Office Supplies,Consumer,77.26,0.138,14.38
ORD002644,CUST00310,PROD0025,2024-10-13,Technology,Corporate,795.35,0.232,92.04
ORD002645,CUST00193,PROD0060,2025-02-11,Office Supplies,Home Office,341.19,0.099,38.82
ORD002646,CUST00164,PROD0106,2025-01-24,Furniture,Home Office,413.57,0.136,61.2
ORD002647,CUST00374,PROD0015,2025-02-14,Furniture,Home Office,653.55,0.12,83.73
ORD002648,CUST00267,PROD0119,2024-10-25,Office Supplies,Corporate,466.98,0.076,90.55
ORD002649,CUST00109,PROD0011,2024-11-06,Office Supplies,Consumer,871.61,0.146,285.84
ORD002650,CUST00252,PROD0036,2025-04-26,Furniture,Corporate,442.76,0.239,105.38
ORD002651,CUST00290,PROD0078,2024-05-25,Furniture,Home Office,369.68,0.221,56.36
ORD002652,CUST00184,PROD0037,2024-08-20,Office Supplies,Corporate,158.36,0.073,59.13
ORD002653,CUST00288,PROD0068,2025-02-23,Furniture,Home Office,868.34,0.105,124.02
ORD002654,CUST00037,PROD0017,2024-05-07,Technology,Consumer,911.37,0.064,208.7
ORD002655,CUST00121,PROD0018,2024-01-31,Technology,Home Office,176.24,0.119,65.33
ORD002656,CUST00142,PROD0018,2024-01-31,Furniture,Consumer,87.11,0.247,26.64
ORD002657,CUST00020,PROD0078,2023-11-23,Furniture,Home Office,922.93,0.038,243.6
ORD002658,CUST00078,PROD0021,2024-08-22,Technology,Corporate,783.12,0.148,157.45
ORD002659,CUST00030,PROD0085,2024-07-25,Office Supplies,Consumer,566.36,0.146,204.88
ORD002660,CUST00152,PROD0088,2025-05-24,Furniture,Home Office,556.55,0.229,184.61
ORD002661,CUST00057,PROD0088,2024-11-09,Office Supplies,Home Office,285.74,0.003,59.68
ORD002662,CUST00309,PROD0145,2023-12-06,Technology,Consumer,80.7,0.046,14.34
ORD002663,CUST00293,PROD0059,2025-01-11,Furniture,Consumer,907.2,0.122,160.91
ORD002664,CUST00160,PROD0138,2024-01-22,Technology,Home Office,54.76,0.245,7.88
ORD002665,CUST00069,PROD0029,2023-12-20,Office Supplies,Home Office,35.38,0.277,10.69
ORD002666,CUST00041,PROD0132,2024-07-16,Office Supplies,Home Office,952.52,0.057,359.33
ORD002667,CUST00105,PROD0122,2024-12-02,Furniture,Home Office,974.56,0.13,257.7
ORD002668,CUST00331,PROD0132,2024-09-11,Office Supplies,Home Office,932.05,0.072,310.72
ORD002669,CUST00057,PROD0123,2024-11-05,Technology,Home Office,871.99,0.219,275.35
ORD002670,CUST00295,PROD0058,2025-01-07,Technology,Consumer,412.53,0.295,45.34
ORD002671,CUST00230,PROD0027,2023-07-09,Furniture,Corporate,80.99,0.168,18.78
ORD002672,CUST00044,PROD0094,2024-04-20,Technology,Consumer,645.3,0.208,168.66
ORD002673,CUST00202,PROD0100,2025-05-17,Furniture,Consumer,128.37,0.264,36.18
ORD002674,CUST00386,PROD0085,2023-09-20,Office Supplies,Consumer,64.62,0.292,17.29
ORD002675,CUST00237,PROD0033,2025-05-22,Technology,Consumer,902.26,0.274,134.1
ORD002676,CUST00384,PROD0004,2024-11-04,Technology,Consumer,188.4,0.108,74.44
ORD002677,CUST00390,PROD0024,2024-06-04,Technology,Home Office,226.63,0.124,32.58
ORD002678,CUST00279,PROD0013,2024-07-10,Office Supplies,Home Office,873.69,0.256,106.72
ORD002679,CUST00047,PROD0080,2025-05-11,Furniture,Corporate,171.65,0.074,28.45
ORD002680,CUST00268,PROD0002,2024-02-23,Technology,Home Office,912.27,0.24,104.92
ORD002681,CUST00031,PROD0004,2023-10-13,Technology,Consumer,793.35,0.057,289.29
ORD002682,CUST00172,PROD0046,2024-07-01,Furniture,Corporate,149.29,0.215,46.12
ORD002683,CUST00336,PROD0021,2023-07-08,Furniture,Corporate,912.06,0.291,125.04
ORD002684,CUST00355,PROD0063,2023-10-11,Office Supplies,Home Office,126.79,0.057,43.31
ORD002685,CUST00058,PROD0048,2024-12-25,Furniture,Consumer,487.44,0.291,77.95
ORD002686,CUST00012,PROD0105,2025-06-13,Technology,Corporate,283.88,0.095,97.83
ORD002687,CUST00196,PROD0074,2024-04-27,Furniture,Corporate,566.76,0.102,132.81
ORD002688,CUST00338,PROD0086,2024-04-29,Furniture,Home Office,547.14,0.244,133.62
ORD002689,CUST00147,PROD0009,2024-01-01,Office Supplies,Corporate,149.37,0.021,45.07
ORD002690,CUST00316,PROD0138,2025-04-26,Office Supplies,Home Office,879.03,0.213,276.69
ORD002691,CUST00395,PROD0022,2025-04-29,Office Supplies,Consumer,854.03,0.268,308.66
ORD002692,CUST00184,PROD0133,2024-07-28,Technology,Corporate,278.96,0.073,51.4
ORD002693,CUST00135,PROD0140,2024-06-20,Furniture,Consumer,935.99,0.251,218.23
ORD002694,CUST00203,PROD0064,2025-01-06,Furniture,Corporate,330.43,0.253,96.24
ORD002695,CUST00343,PROD0100,2023-08-15,Furniture,Corporate,626.17,0.11,192.3
ORD002696,CUST00276,PROD0141,2024-05-01,Furniture,Corporate,140.81,0.156,54.67
ORD002697,CUST00117,PROD0102,2025-02-02,Technology,Consumer,685.92,0.032,89.68
ORD002698,CUST00366,PROD0025,2024-02-13,Office Supplies,Corporate,381.74,0.084,100.2
ORD002699,CUST00054,PROD0038,2024-10-23,Office Supplies,Consumer,663.74,0.101,114.27
ORD002700,CUST00373,PROD0024,2024-02-01,Technology,Home Office,225.83,0.288,62.51
ORD002701,CUST00053,PROD0062,2023-11-26,Office Supplies,Corporate,99.07,0.171,36.07
ORD002702,CUST00024,PROD0143,2023-11-09,Technology,Consumer,807.36,0.111,116.65
ORD002703,CUST00019,PROD0110,2023-10-16,Office Supplies,Home Office,573.93,0.189,128.53
ORD002704,CUST00149,PROD0144,2024-04-23,Furniture,Consumer,982.12,0.051,159.29
ORD002705,CUST00236,PROD0129,2025-05-04,Office Supplies,Consumer,367.16,0.278,87.51
ORD002706,CUST00024,PROD0104,2024-03-25,Office Supplies,Corporate,783.37,0.075,196.05
ORD002707,CUST00368,PROD0136,2023-12-14,Furniture,Home Office,833.59,0.189,238.37
ORD002708,CUST00248,PROD0148,2023-11-30,Technology,Corporate,25.13,0.259,9.75
ORD002709,CUST00003,PROD0117,2024-12-18,Technology,Consumer,787.26,0.275,266.5
ORD002710,CUST00096,PROD0127,2023-09-09,Furniture,Corporate,497.27,0.093,77.78
ORD002711,CUST00047,PROD0044,2024-04-27,Furniture,Corporate,366.55,0.206,39.54
ORD002712,CUST00151,PROD0048,2024-08-24,Office Supplies,Home Office,499.03,0.241,63.12
ORD002713,CUST00119,PROD0025,2023-08-19,Office Supplies,Corporate,442.06,0.13,158.94
ORD002714,CUST00140,PROD0120,2024-09-23,Technology,Consumer,544.24,0.073,130.29
ORD002715,CUST00298,PROD0129,2023-10-21,Office Supplies,Home Office,88.84,0.244,17.36
ORD002716,CUST00011,PROD0095,2024-06-26,Office Supplies,Corporate,533.55,0.28,71.73
ORD002717,CUST00163,PROD0077,2025-05-07,Office Supplies,Home Office,945.57,0.195,289.52
ORD002718,CUST00327,PROD0057,2025-06-04,Technology,Home Office,860.49,0.158,134.25
ORD002719,CUST00089,PROD0148,2023-11-06,Office Supplies,Corporate,553.39,0.18,134.03
ORD002720,CUST00225,PROD0020,2024-03-24,Technology,Home Office,377.63,0.228,130.9
ORD002721,CUST00372,PROD0097,2025-04-13,Furniture,Home Office,652.65,0.104,157.5
ORD002722,CUST00095,PROD0131,2023-07-22,Furniture,Home Office,582.33,0.144,71.38
ORD002723,CUST00231,PROD0101,2025-05-06,Furniture,Consumer,702.48,0.152,209.35
ORD002724,CUST00255,PROD0143,2023-07-26,Furniture,Home Office,418.64,0.214,126.19
ORD002725,CUST00140,PROD0065,2024-03-27,Technology,Consumer,494.51,0.016,84.59
ORD002726,CUST00230,PROD0143,2024-01-08,Office Supplies,Consumer,940.87,0.135,291.66
ORD002727,CUST00302,PROD0079,2024-05-05,Technology,Consumer,169.13,0.277,59.43
ORD002728,CUST00069,PROD0074,2023-10-27,Office Supplies,Home Office,742.32,0.106,215.34
ORD002729,CUST00328,PROD0145,2024-04-15,Furniture,Corporate,287.53,0.296,98.19
ORD002730,CUST00158,PROD0051,2025-05-28,Office Supplies,Home Office,592.73,0.246,205.51
ORD002731,CUST00222,PROD0058,2023-12-23,Furniture,Home Office,25.56,0.125,6.35
ORD002732,CUST00265,PROD0050,2024-07-10,Technology,Home Office,803.72,0.207,272.13
ORD002733,CUST00154,PROD0077,2025-02-11,Furniture,Corporate,567.78,0.093,84.05
ORD002734,CUST00391,PROD0037,2024-12-04,Technology,Consumer,814.67,0.097,209.69
ORD002735,CUST00142,PROD0055,2025-04-29,Furniture,Corporate,695.56,0.267,111.3
ORD002736,CUST00117,PROD0017,2024-07-27,Office Supplies,Consumer,709.09,0.28,91.62
ORD002737,CUST00218,PROD0125,2023-11-22,Office Supplies,Consumer,388.15,0.242,137.32
ORD002738,CUST00330,PROD0029,2024-08-07,Technology,Consumer,371.78,0.168,138.48
ORD002739,CUST00051,PROD0102,2025-01-08,Office Supplies,Home Office,638.33,0.131,245.31
ORD002740,CUST00115,PROD0044,2025-05-23,Office Supplies,Corporate,903.89,0.161,294.8
ORD002741,CUST00223,PROD0013,2024-07-01,Furniture,Consumer,435.33,0.004,152.76
ORD002742,CUST00321,PROD0136,2023-10-23,Furniture,Consumer,201.86,0.054,44.41
ORD002743,CUST00174,PROD0137,2025-02-18,Office Supplies,Consumer,405.73,0.127,159.4
ORD002744,CUST00311,PROD0038,2024-02-26,Technology,Home Office,789.02,0.003,236.56
ORD002745,CUST00183,PROD0068,2024-12-03,Technology,Home Office,369.62,0.254,129.43
ORD002746,CUST00210,PROD0116,2024-07-05,Technology,Home Office,73.84,0.058,21.57
ORD002747,CUST00145,PROD0141,2023-12-08,Technology,Home Office,638.11,0.102,80.92
ORD002748,CUST00128,PROD0028,2025-04-16,Office Supplies,Consumer,143.34,0.284,21.5
ORD002749,CUST00354,PROD0148,2025-02-22,Office Supplies,Home Office,980.52,0.208,127.14
ORD002750,CUST00009,PROD0081,2024-05-16,Furniture,Corporate,327.7,0.017,69.34
ORD002751,CUST00368,PROD0092,2023-09-14,Office Supplies,Home Office,664.28,0.103,99.73
ORD002752,CUST00151,PROD0128,2024-11-14,Office Supplies,Consumer,972.65,0.04,317.14
ORD002753,CUST00379,PROD0148,2024-04-06,Technology,Home Office,493.22,0.149,124.84
ORD002754,CUST00359,PROD0043,2024-11-09,Furniture,Home Office,277.26,0.247,29.59
ORD002755,CUST00225,PROD0043,2024-12-22,Technology,Corporate,633.1,0.275,237.05
ORD002756,CUST00272,PROD0090,2024-10-20,Technology,Consumer,163.19,0.13,35.61
ORD002757,CUST00040,PROD0023,2024-03-23,Technology,Consumer,958.6,0.073,379.33
ORD002758,CUST00204,PROD0119,2024-03-13,Furniture,Consumer,478.99,0.193,101.06
ORD002759,CUST00013,PROD0131,2024-06-09,Furniture,Home Office,734.42,0.02,273.95
ORD002760,CUST00124,PROD0039,2025-03-05,Office Supplies,Consumer,996.18,0.197,166.28
ORD002761,CUST00060,PROD0016,2024-09-16,Office Supplies,Corporate,985.4,0.047,158.6
ORD002762,CUST00281,PROD0066,2025-02-11,Office Supplies,Home Office,800.44,0.001,306.1
ORD002763,CUST00093,PROD0045,2024-02-16,Technology,Consumer,104.61,0.078,35.38
